"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71"
"139",3,83,6,123,17,509,1387.75510204082,1000,1000,1000,862.068965517241,1016.39344262295,545.454545454545,1000,1000,1000,238.780525502318,358.874806800618,310.077279752705,338.069551777434,332.360123647604,131.913446676971,345.788253477589,926.364760432767,332.542503863988,343.961360123648,1387.75510204082,1000,1000,1000,862.068965517241,1016.39344262295,545.454545454545,1000,1000,1000,1387.75510204082,1000,1000,1000,862.068965517241,1016.39344262295,545.454545454545,1000,1000,1000,1387.75510204082,1000,1000,1000,862.068965517241,1016.39344262295,545.454545454545,1000,1000,1000,1387.75510204082,1000,1000,1000,862.068965517241,1016.39344262295,545.454545454545,1000,1000,1000,18.7365239466049,11.3556902658454,34.2605988112301,-86.6929934710904,647
"140",4,88,5,117,20,513,1285.71428571429,1000,757.575757575758,1000,758.620689655172,934.426229508197,763.636363636364,857.988165680473,1000,1000,240.244204018547,359.924265842349,301.16228748068,337.343122102009,331.330757341576,130.561051004637,348.364760432767,947.009273570325,336.531684698609,339.460587326121,1285.71428571429,1000,757.575757575758,1000,758.620689655172,934.426229508197,763.636363636364,857.988165680473,1000,1000,1285.71428571429,1000,757.575757575758,1000,758.620689655172,934.426229508197,763.636363636364,857.988165680473,1000,1000,1285.71428571429,1000,757.575757575758,1000,758.620689655172,934.426229508197,763.636363636364,857.988165680473,1000,1000,1285.71428571429,1000,757.575757575758,1000,758.620689655172,934.426229508197,763.636363636364,857.988165680473,1000,1000,18.4625147657805,10.9817330494717,33.4365212245748,-87.0359197703156,647
"141",9,140,5,118,24,566,1204.08163265306,1000,1000,1000,568.965517241379,901.639344262295,927.272727272727,615.384615384615,1000,1000,213.046448087432,348.233606557377,273.424863387978,332.827868852459,331.866120218579,118.73087431694,338.232240437158,308.346994535519,927.44262295082,356.443989071038,1204.08163265306,1000,1000,1000,568.965517241379,901.639344262295,927.272727272727,615.384615384615,1000,1000,1204.08163265306,1000,1000,1000,568.965517241379,901.639344262295,927.272727272727,615.384615384615,1000,1000,1204.08163265306,1000,1000,1000,568.965517241379,901.639344262295,927.272727272727,615.384615384615,1000,1000,1204.08163265306,1000,1000,1000,568.965517241379,901.639344262295,927.272727272727,615.384615384615,1000,1000,-14.2572046064663,-6.16310153537986,15.0684616862796,-99.2327567700405,732
"142",10,145,11,121,25,561,1102.04081632653,1000,1000,1000,793.103448275862,934.426229508197,1000,455.621301775148,1000,1000,218.859289617486,354.367486338798,276.407103825137,333.78825136612,334.151639344262,117.184426229508,339.789617486339,300.687158469945,939.181693989071,360.632513661202,1102.04081632653,1000,1000,1000,793.103448275862,934.426229508197,1000,455.621301775148,1000,1000,1102.04081632653,1000,1000,1000,793.103448275862,934.426229508197,1000,455.621301775148,1000,1000,1102.04081632653,1000,1000,1000,793.103448275862,934.426229508197,1000,455.621301775148,1000,1000,1102.04081632653,1000,1000,1000,793.103448275862,934.426229508197,1000,455.621301775148,1000,1000,-19.9886996899374,-8.37304346260632,13.0515336419456,-100.889361127828,732
"143",7,140,11,122,27,560,1428.57142857143,1000,1000,1000,568.965517241379,934.426229508197,1000,514.792899408284,1000,1000,220.545081967213,356.668032786885,275.448087431694,333.193989071038,333.982240437158,119.464480874317,341.678961748634,306.83606557377,922.106557377049,360.498633879781,1428.57142857143,1000,1000,1000,568.965517241379,934.426229508197,1000,514.792899408284,1000,1000,1428.57142857143,1000,1000,1000,568.965517241379,934.426229508197,1000,514.792899408284,1000,1000,1428.57142857143,1000,1000,1000,568.965517241379,934.426229508197,1000,514.792899408284,1000,1000,1428.57142857143,1000,1000,1000,568.965517241379,934.426229508197,1000,514.792899408284,1000,1000,-16.3173461153431,-5.90904982219439,14.4746461423274,-99.8545827897271,732
"144",6,135,8,129,26,554,1204.08163265306,1000,1000,1000,568.965517241379,770.491803278689,1000,508.87573964497,1000,1000,216.572404371585,351.924863387978,272.437158469945,331.217213114754,337.71174863388,117.005464480874,336.657103825137,307.80737704918,922.204918032787,362.818306010929,1204.08163265306,1000,1000,1000,568.965517241379,770.491803278689,1000,508.87573964497,1000,1000,1204.08163265306,1000,1000,1000,568.965517241379,770.491803278689,1000,508.87573964497,1000,1000,1204.08163265306,1000,1000,1000,568.965517241379,770.491803278689,1000,508.87573964497,1000,1000,1204.08163265306,1000,1000,1000,568.965517241379,770.491803278689,1000,508.87573964497,1000,1000,-16.0462549871088,-6.081295406817,14.9945685298964,-98.8316102095805,732
"145",12,150,9,120,28,556,1204.08163265306,1000,1000,1000,862.068965517241,393.44262295082,1000,585.798816568047,1000,1000,218.397540983607,348.356557377049,271.83606557377,332.77868852459,335.32650273224,117.031420765027,342.571038251366,302.131147540984,942.558743169399,356.829234972678,1204.08163265306,1000,1000,1000,862.068965517241,393.44262295082,1000,585.798816568047,1000,1000,1204.08163265306,1000,1000,1000,862.068965517241,393.44262295082,1000,585.798816568047,1000,1000,1204.08163265306,1000,1000,1000,862.068965517241,393.44262295082,1000,585.798816568047,1000,1000,1204.08163265306,1000,1000,1000,862.068965517241,393.44262295082,1000,585.798816568047,1000,1000,-17.5947263475847,-7.3980674052201,14.5768245093778,-99.0239473317383,732
"146",11,157,8,121,30,555,1204.08163265306,1000,1000,1000,862.068965517241,934.426229508197,927.272727272727,615.384615384615,1000,1000,215.960382513661,351.937158469945,273.46174863388,336.584699453552,333.131147540984,117.032786885246,338.744535519126,305.267759562842,948.144808743169,361.155737704918,1204.08163265306,1000,1000,1000,862.068965517241,934.426229508197,927.272727272727,615.384615384615,1000,1000,1204.08163265306,1000,1000,1000,862.068965517241,934.426229508197,927.272727272727,615.384615384615,1000,1000,1204.08163265306,1000,1000,1000,862.068965517241,934.426229508197,927.272727272727,615.384615384615,1000,1000,1204.08163265306,1000,1000,1000,862.068965517241,934.426229508197,927.272727272727,615.384615384615,1000,1000,-17.5274453331921,-7.94940203933318,14.0765454796257,-99.6256612422913,732
"147",14,148,7,123,30,558,1183.67346938776,1000,1000,1000,793.103448275862,885.245901639344,927.272727272727,544.378698224852,1000,1000,217.333333333333,350.612021857923,270.133879781421,333.95218579235,333.454918032787,116.994535519126,337.556010928962,305.304644808743,936.674863387978,364.33606557377,1183.67346938776,1000,1000,1000,793.103448275862,885.245901639344,927.272727272727,544.378698224852,1000,1000,1183.67346938776,1000,1000,1000,793.103448275862,885.245901639344,927.272727272727,544.378698224852,1000,1000,1183.67346938776,1000,1000,1000,793.103448275862,885.245901639344,927.272727272727,544.378698224852,1000,1000,1183.67346938776,1000,1000,1000,793.103448275862,885.245901639344,927.272727272727,544.378698224852,1000,1000,-16.1965686094136,-7.91453489603924,14.8941918310933,-99.7591525081522,732
"148",10,154,7,117,28,554,1204.08163265306,1000,1000,1000,793.103448275862,836.065573770492,1000,603.550295857988,1000,1000,214.677595628415,350.121584699454,271.46174863388,333.299180327869,336.543715846995,117.73087431694,339.439890710382,303.703551912568,939.281420765027,367.174863387978,1204.08163265306,1000,1000,1000,793.103448275862,836.065573770492,1000,603.550295857988,1000,1000,1204.08163265306,1000,1000,1000,793.103448275862,836.065573770492,1000,603.550295857988,1000,1000,1204.08163265306,1000,1000,1000,793.103448275862,836.065573770492,1000,603.550295857988,1000,1000,1204.08163265306,1000,1000,1000,793.103448275862,836.065573770492,1000,603.550295857988,1000,1000,-18.4217428738996,-7.6930942152695,13.8769010134042,-99.7603960454056,732
"149",11,141,8,128,25,559,1102.04081632653,1000,1000,1000,568.965517241379,901.639344262295,1000,615.384615384615,1000,1000,215.113387978142,350.774590163934,276.401639344262,336.310109289618,338.032786885246,118.368852459016,343.281420765027,303.262295081967,940.76912568306,360.393442622951,1102.04081632653,1000,1000,1000,568.965517241379,901.639344262295,1000,615.384615384615,1000,1000,1102.04081632653,1000,1000,1000,568.965517241379,901.639344262295,1000,615.384615384615,1000,1000,1102.04081632653,1000,1000,1000,568.965517241379,901.639344262295,1000,615.384615384615,1000,1000,1102.04081632653,1000,1000,1000,568.965517241379,901.639344262295,1000,615.384615384615,1000,1000,-18.540874625761,-7.85499763080032,12.5153294663397,-100.720126524239,732
"150",11,145,8,126,25,557,1612.24489795918,1000,1000,1000,568.965517241379,901.639344262295,1000,508.87573964497,1000,1000,218.476775956284,350.706284153005,276.077868852459,331.726775956284,335.968579234973,117.632513661202,343.077868852459,300.596994535519,938.57650273224,361.263661202186,1612.24489795918,1000,1000,1000,568.965517241379,901.639344262295,1000,508.87573964497,1000,1000,1612.24489795918,1000,1000,1000,568.965517241379,901.639344262295,1000,508.87573964497,1000,1000,1612.24489795918,1000,1000,1000,568.965517241379,901.639344262295,1000,508.87573964497,1000,1000,1612.24489795918,1000,1000,1000,568.965517241379,901.639344262295,1000,508.87573964497,1000,1000,-18.2400220486399,-6.70661909470792,14.6565812198591,-99.5838967376183,732
"151",4,105,6,133,23,522,1326.5306122449,1000,1000,1000,568.965517241379,672.131147540984,927.272727272727,431.952662721893,1000,1000,228.493313521545,351.310549777117,302.368499257058,337.044576523031,330.846953937593,124.526002971768,337.090638930163,330.11441307578,389.624071322437,940.906389301634,1326.5306122449,1000,1000,1000,568.965517241379,672.131147540984,927.272727272727,431.952662721893,1000,1000,1326.5306122449,1000,1000,1000,568.965517241379,672.131147540984,927.272727272727,431.952662721893,1000,1000,1326.5306122449,1000,1000,1000,568.965517241379,672.131147540984,927.272727272727,431.952662721893,1000,1000,1326.5306122449,1000,1000,1000,568.965517241379,672.131147540984,927.272727272727,431.952662721893,1000,1000,4.1952239115138,0.225142074555818,28.1465051366445,-88.6513118092961,673
"152",2,112,7,125,25,525,1102.04081632653,1000,1000,1000,862.068965517241,622.950819672131,927.272727272727,473.372781065089,1000,1000,231.491827637444,349.378900445765,299.747399702823,337.362555720654,330.334323922734,124.638930163447,335.465081723626,326.231797919762,390.393759286776,930.511144130758,1102.04081632653,1000,1000,1000,862.068965517241,622.950819672131,927.272727272727,473.372781065089,1000,1000,1102.04081632653,1000,1000,1000,862.068965517241,622.950819672131,927.272727272727,473.372781065089,1000,1000,1102.04081632653,1000,1000,1000,862.068965517241,622.950819672131,927.272727272727,473.372781065089,1000,1000,1102.04081632653,1000,1000,1000,862.068965517241,622.950819672131,927.272727272727,473.372781065089,1000,1000,2.16686969646223,1.30351556248799,27.6974631743009,-89.3734248074332,673
"153",4,104,8,119,20,532,1061.22448979592,1000,1000,1000,568.965517241379,770.491803278689,927.272727272727,473.372781065089,1000,1000,229.973254086181,349.011887072808,301.505200594354,336.347696879643,328.607726597325,127.295690936107,334.367013372957,331.916790490342,386.419019316493,936.306092124814,1061.22448979592,1000,1000,1000,568.965517241379,770.491803278689,927.272727272727,473.372781065089,1000,1000,1061.22448979592,1000,1000,1000,568.965517241379,770.491803278689,927.272727272727,473.372781065089,1000,1000,1061.22448979592,1000,1000,1000,568.965517241379,770.491803278689,927.272727272727,473.372781065089,1000,1000,1061.22448979592,1000,1000,1000,568.965517241379,770.491803278689,927.272727272727,473.372781065089,1000,1000,3.89730085657444,1.47157284562781,25.9149587329424,-91.2552503141411,673
"154",3,100,6,124,23,533,1081.63265306122,1000,1000,1000,862.068965517241,393.44262295082,927.272727272727,366.863905325444,1000,1000,226.906389301634,350.754829123328,297.112927191679,337.472511144131,329.995542347697,122.632986627043,337.690936106984,334.698365527489,388.748885586924,932.811292719168,1081.63265306122,1000,1000,1000,862.068965517241,393.44262295082,927.272727272727,366.863905325444,1000,1000,1081.63265306122,1000,1000,1000,862.068965517241,393.44262295082,927.272727272727,366.863905325444,1000,1000,1081.63265306122,1000,1000,1000,862.068965517241,393.44262295082,927.272727272727,366.863905325444,1000,1000,1081.63265306122,1000,1000,1000,862.068965517241,393.44262295082,927.272727272727,366.863905325444,1000,1000,5.55746258072645,2.09843591801674,28.7338397177269,-89.0123311653519,673
"155",3,106,8,133,24,519,1285.71428571429,1000,1000,1000,568.965517241379,459.016393442623,927.272727272727,467.455621301775,1000,1000,232.184249628529,351.358098068351,298.873699851412,340.950965824666,335.711738484398,128.769687964339,338.511144130758,333.156017830609,393.846953937593,940.193164933135,1285.71428571429,1000,1000,1000,568.965517241379,459.016393442623,927.272727272727,467.455621301775,1000,1000,1285.71428571429,1000,1000,1000,568.965517241379,459.016393442623,927.272727272727,467.455621301775,1000,1000,1285.71428571429,1000,1000,1000,568.965517241379,459.016393442623,927.272727272727,467.455621301775,1000,1000,1285.71428571429,1000,1000,1000,568.965517241379,459.016393442623,927.272727272727,467.455621301775,1000,1000,2.62777967099692,0.552831834367585,26.8377937681406,-91.1057027303637,673
"156",1,104,8,126,25,525,1081.63265306122,1000,1000,1000,793.103448275862,737.704918032787,927.272727272727,455.621301775148,1000,1000,229.88558692422,350.465081723626,301.298662704309,335.674591381872,330.809806835067,123.74294205052,334.280832095097,324.45765230312,381.689450222883,941.151560178306,1081.63265306122,1000,1000,1000,793.103448275862,737.704918032787,927.272727272727,455.621301775148,1000,1000,1081.63265306122,1000,1000,1000,793.103448275862,737.704918032787,927.272727272727,455.621301775148,1000,1000,1081.63265306122,1000,1000,1000,793.103448275862,737.704918032787,927.272727272727,455.621301775148,1000,1000,1081.63265306122,1000,1000,1000,793.103448275862,737.704918032787,927.272727272727,455.621301775148,1000,1000,2.86390691681534,1.2278223019943,27.5571186415164,-89.9968656447339,673
"157",5,111,4,121,29,524,1265.30612244898,1000,1000,1000,862.068965517241,639.344262295082,1000,532.544378698225,1000,1000,227.09955423477,347.404160475483,307.04309063893,339.687964338782,329.274888558692,123.586924219911,335.487369985141,319.482912332838,384.747399702823,914.27191679049,1265.30612244898,1000,1000,1000,862.068965517241,639.344262295082,1000,532.544378698225,1000,1000,1265.30612244898,1000,1000,1000,862.068965517241,639.344262295082,1000,532.544378698225,1000,1000,1265.30612244898,1000,1000,1000,862.068965517241,639.344262295082,1000,532.544378698225,1000,1000,1265.30612244898,1000,1000,1000,862.068965517241,639.344262295082,1000,532.544378698225,1000,1000,4.35485927321807,0.0567829779286379,27.9724561893575,-88.9315188533017,673
"158",4,111,7,130,24,524,1040.81632653061,1000,1000,1000,862.068965517241,852.459016393443,927.272727272727,473.372781065089,1000,1000,235.288261515602,349.51411589896,305.398216939079,336.150074294205,330.869242199108,128.320950965825,334.521545319465,328.344725111441,389.652303120357,940.369985141159,1040.81632653061,1000,1000,1000,862.068965517241,852.459016393443,927.272727272727,473.372781065089,1000,1000,1040.81632653061,1000,1000,1000,862.068965517241,852.459016393443,927.272727272727,473.372781065089,1000,1000,1040.81632653061,1000,1000,1000,862.068965517241,852.459016393443,927.272727272727,473.372781065089,1000,1000,1040.81632653061,1000,1000,1000,862.068965517241,852.459016393443,927.272727272727,473.372781065089,1000,1000,0.398962762400457,-1.34679039211453,24.5505918025745,-91.3085889821087,673
"159",5,108,9,135,25,516,1306.12244897959,1000,1000,1000,862.068965517241,655.737704918033,927.272727272727,508.87573964497,1000,1000,228.591381872214,349.481426448737,295.491827637444,337.888558692422,328.188707280832,123.104011887073,336.62852897474,330.049034175334,384.965824665676,937.848439821694,1306.12244897959,1000,1000,1000,862.068965517241,655.737704918033,927.272727272727,508.87573964497,1000,1000,1306.12244897959,1000,1000,1000,862.068965517241,655.737704918033,927.272727272727,508.87573964497,1000,1000,1306.12244897959,1000,1000,1000,862.068965517241,655.737704918033,927.272727272727,508.87573964497,1000,1000,1306.12244897959,1000,1000,1000,862.068965517241,655.737704918033,927.272727272727,508.87573964497,1000,1000,2.99587738895334,1.83419647216721,28.3499261749261,-89.3263142849275,673
"160",3,99,7,124,21,525,1224.48979591837,1000,1000,1000,793.103448275862,672.131147540984,927.272727272727,366.863905325444,1000,1000,230.836552748886,350.334323922734,304.329866270431,335.912332838039,333.334323922734,122.472511144131,337.488855869242,328.739970282318,393.573551263001,936.591381872214,1224.48979591837,1000,1000,1000,793.103448275862,672.131147540984,927.272727272727,366.863905325444,1000,1000,1224.48979591837,1000,1000,1000,793.103448275862,672.131147540984,927.272727272727,366.863905325444,1000,1000,1224.48979591837,1000,1000,1000,793.103448275862,672.131147540984,927.272727272727,366.863905325444,1000,1000,1224.48979591837,1000,1000,1000,793.103448275862,672.131147540984,927.272727272727,366.863905325444,1000,1000,6.21262584683798,2.7553152122754,28.8988445637198,-88.7655186214696,673
"161",1,43,6,90,13,361,1204.08163265306,750,1000,1000,482.758620689655,737.704918032787,545.454545454545,319.526627218935,518.518518518518,1000,325.29010989011,368.854945054945,344.813186813187,338.474725274725,332.720879120879,183.584615384615,343.285714285714,342.938461538462,327.584615384615,333.832967032967,1204.08163265306,750,1000,1000,482.758620689655,737.704918032787,545.454545454545,319.526627218935,518.518518518518,1000,1204.08163265306,750,1000,1000,482.758620689655,737.704918032787,545.454545454545,319.526627218935,518.518518518518,1000,1204.08163265306,750,1000,1000,482.758620689655,737.704918032787,545.454545454545,319.526627218935,518.518518518518,1000,1204.08163265306,750,1000,1000,482.758620689655,737.704918032787,545.454545454545,319.526627218935,518.518518518518,1000,31.9249306790317,19.949856994668,45.0124658723851,-79.994025337129,455
"162",1,45,7,97,13,353,857.142857142857,750,1000,1000,775.862068965517,934.426229508197,927.272727272727,319.526627218935,518.518518518518,1000,319.657142857143,372.973626373626,349.437362637363,331.628571428571,337.283516483517,187.367032967033,346.375824175824,344.797802197802,332.283516483517,331.98021978022,857.142857142857,750,1000,1000,775.862068965517,934.426229508197,927.272727272727,319.526627218935,518.518518518518,1000,857.142857142857,750,1000,1000,775.862068965517,934.426229508197,927.272727272727,319.526627218935,518.518518518518,1000,857.142857142857,750,1000,1000,775.862068965517,934.426229508197,927.272727272727,319.526627218935,518.518518518518,1000,857.142857142857,750,1000,1000,775.862068965517,934.426229508197,927.272727272727,319.526627218935,518.518518518518,1000,27.3464649985834,17.1857683078406,42.8087460443051,-80.5558060825038,455
"163",2,46,5,84,12,362,1102.04081632653,750,1000,1000,482.758620689655,852.459016393443,545.454545454545,278.10650887574,518.518518518518,1000,318.476923076923,376.637362637363,351.835164835165,335.443956043956,332.892307692308,183.224175824176,341.942857142857,343.142857142857,328.883516483516,332.167032967033,1102.04081632653,750,1000,1000,482.758620689655,852.459016393443,545.454545454545,278.10650887574,518.518518518518,1000,1102.04081632653,750,1000,1000,482.758620689655,852.459016393443,545.454545454545,278.10650887574,518.518518518518,1000,1102.04081632653,750,1000,1000,482.758620689655,852.459016393443,545.454545454545,278.10650887574,518.518518518518,1000,1102.04081632653,750,1000,1000,482.758620689655,852.459016393443,545.454545454545,278.10650887574,518.518518518518,1000,29.9393129026469,18.4831489043199,43.536231940795,-81.2325132087531,455
"164",0,46,6,84,10,363,1020.40816326531,750,1000,1000,534.48275862069,737.704918032787,545.454545454545,355.029585798817,518.518518518518,1000,320.241758241758,366.276923076923,347.956043956044,333.397802197802,337.578021978022,183.415384615385,344.224175824176,347.523076923077,332.274725274725,335.916483516484,1020.40816326531,750,1000,1000,534.48275862069,737.704918032787,545.454545454545,355.029585798817,518.518518518518,1000,1020.40816326531,750,1000,1000,534.48275862069,737.704918032787,545.454545454545,355.029585798817,518.518518518518,1000,1020.40816326531,750,1000,1000,534.48275862069,737.704918032787,545.454545454545,355.029585798817,518.518518518518,1000,1020.40816326531,750,1000,1000,534.48275862069,737.704918032787,545.454545454545,355.029585798817,518.518518518518,1000,29.2517160452671,18.0549597752359,43.4041267254719,-81.6958551199692,455
"165",0,41,6,85,11,367,1102.04081632653,750,1000,1000,758.620689655172,934.426229508197,854.545454545455,372.781065088757,518.518518518518,1000,322.114285714286,369.731868131868,341.969230769231,336.973626373626,333.010989010989,183.059340659341,344.802197802198,341.474725274725,330.826373626374,332.512087912088,1102.04081632653,750,1000,1000,758.620689655172,934.426229508197,854.545454545455,372.781065088757,518.518518518518,1000,1102.04081632653,750,1000,1000,758.620689655172,934.426229508197,854.545454545455,372.781065088757,518.518518518518,1000,1102.04081632653,750,1000,1000,758.620689655172,934.426229508197,854.545454545455,372.781065088757,518.518518518518,1000,1102.04081632653,750,1000,1000,758.620689655172,934.426229508197,854.545454545455,372.781065088757,518.518518518518,1000,28.6829369109072,18.6969827816115,42.459993278218,-81.1046051538373,455
"166",0,40,8,91,16,360,1000,750,757.575757575758,1000,482.758620689655,819.672131147541,545.454545454545,313.609467455621,333.333333333333,1000,321.272527472527,372.092307692308,346.736263736264,338.720879120879,333.193406593407,185.474725274725,348.224175824176,348.230769230769,330.481318681319,343.059340659341,1000,750,757.575757575758,1000,482.758620689655,819.672131147541,545.454545454545,313.609467455621,333.333333333333,1000,1000,750,757.575757575758,1000,482.758620689655,819.672131147541,545.454545454545,313.609467455621,333.333333333333,1000,1000,750,757.575757575758,1000,482.758620689655,819.672131147541,545.454545454545,313.609467455621,333.333333333333,1000,1000,750,757.575757575758,1000,482.758620689655,819.672131147541,545.454545454545,313.609467455621,333.333333333333,1000,30.9494995609185,20.2094625324325,44.0540181071447,-81.8319890298772,455
"167",0,38,9,89,12,360,959.183673469388,750,1000,1000,775.862068965517,590.16393442623,927.272727272727,284.023668639053,518.518518518518,1000,317.813186813187,371.382417582418,344.832967032967,337.661538461538,341.650549450549,182.925274725275,344.696703296703,345.868131868132,330.927472527473,340.382417582418,959.183673469388,750,1000,1000,775.862068965517,590.16393442623,927.272727272727,284.023668639053,518.518518518518,1000,959.183673469388,750,1000,1000,775.862068965517,590.16393442623,927.272727272727,284.023668639053,518.518518518518,1000,959.183673469388,750,1000,1000,775.862068965517,590.16393442623,927.272727272727,284.023668639053,518.518518518518,1000,959.183673469388,750,1000,1000,775.862068965517,590.16393442623,927.272727272727,284.023668639053,518.518518518518,1000,32.4888648795914,20.2095750070643,45.8647032329246,-80.7297449920327,455
"168",0,42,9,86,11,365,1020.40816326531,750,1000,1000,827.586206896552,770.491803278689,854.545454545455,319.526627218935,518.518518518518,1000,320.230769230769,372.065934065934,347.518681318681,336.09010989011,334.189010989011,185.072527472527,349.373626373626,347.098901098901,333.43956043956,334.452747252747,1020.40816326531,750,1000,1000,827.586206896552,770.491803278689,854.545454545455,319.526627218935,518.518518518518,1000,1020.40816326531,750,1000,1000,827.586206896552,770.491803278689,854.545454545455,319.526627218935,518.518518518518,1000,1020.40816326531,750,1000,1000,827.586206896552,770.491803278689,854.545454545455,319.526627218935,518.518518518518,1000,1020.40816326531,750,1000,1000,827.586206896552,770.491803278689,854.545454545455,319.526627218935,518.518518518518,1000,28.2756071541132,18.2802130514876,42.8081199320094,-81.7363560068201,455
"169",0,42,6,90,14,358,1000,750,1000,1000,793.103448275862,1049.18032786885,545.454545454545,331.360946745562,333.333333333333,1000,318.643956043956,372.353846153846,347.89010989011,332.969230769231,335.575824175824,184.162637362637,343.03956043956,340.945054945055,330.632967032967,339.501098901099,1000,750,1000,1000,793.103448275862,1049.18032786885,545.454545454545,331.360946745562,333.333333333333,1000,1000,750,1000,1000,793.103448275862,1049.18032786885,545.454545454545,331.360946745562,333.333333333333,1000,1000,750,1000,1000,793.103448275862,1049.18032786885,545.454545454545,331.360946745562,333.333333333333,1000,1000,750,1000,1000,793.103448275862,1049.18032786885,545.454545454545,331.360946745562,333.333333333333,1000,33.5437595195133,21.0367237877024,47.5840806951658,-78.3413265112735,455
"170",0,40,9,89,13,362,1204.08163265306,1000,1000,1000,741.379310344828,934.426229508197,1000,325.443786982249,518.518518518518,1000,318.751648351648,369.035164835165,342.63956043956,331.789010989011,336.305494505494,185.404395604396,342.995604395604,345.443956043956,334.013186813187,330.665934065934,1204.08163265306,1000,1000,1000,741.379310344828,934.426229508197,1000,325.443786982249,518.518518518518,1000,1204.08163265306,1000,1000,1000,741.379310344828,934.426229508197,1000,325.443786982249,518.518518518518,1000,1204.08163265306,1000,1000,1000,741.379310344828,934.426229508197,1000,325.443786982249,518.518518518518,1000,1204.08163265306,1000,1000,1000,741.379310344828,934.426229508197,1000,325.443786982249,518.518518518518,1000,31.21760067725,18.7721932210088,43.9854761841792,-81.7676043218387,455
"171",3,74,7,99,16,422,1081.63265306122,1000,1000,1000,1000,983.606557377049,927.272727272727,408.284023668639,1000,1000,288.979439252336,366.743925233645,339.983177570093,342.31214953271,333.620560747664,155.261682242991,345.371962616822,351.418691588785,331.469158878505,330.702803738318,1081.63265306122,1000,1000,1000,1000,983.606557377049,927.272727272727,408.284023668639,1000,1000,1081.63265306122,1000,1000,1000,1000,983.606557377049,927.272727272727,408.284023668639,1000,1000,1081.63265306122,1000,1000,1000,1000,983.606557377049,927.272727272727,408.284023668639,1000,1000,1081.63265306122,1000,1000,1000,1000,983.606557377049,927.272727272727,408.284023668639,1000,1000,30.6222365907613,14.6915032062043,39.9524971830079,-85.9102491591322,535
"172",2,67,8,108,15,419,1183.67346938776,1000,1000,1000,862.068965517241,393.44262295082,927.272727272727,443.786982248521,1000,1000,286.357009345794,363,342.846728971963,342.267289719626,337.048598130841,160.446728971963,345.310280373832,349.158878504673,327.792523364486,333.411214953271,1183.67346938776,1000,1000,1000,862.068965517241,393.44262295082,927.272727272727,443.786982248521,1000,1000,1183.67346938776,1000,1000,1000,862.068965517241,393.44262295082,927.272727272727,443.786982248521,1000,1000,1183.67346938776,1000,1000,1000,862.068965517241,393.44262295082,927.272727272727,443.786982248521,1000,1000,1183.67346938776,1000,1000,1000,862.068965517241,393.44262295082,927.272727272727,443.786982248521,1000,1000,32.0712297241064,16.0797961452541,41.6180182776291,-84.5246091063849,535
"173",4,69,6,108,19,412,1081.63265306122,1000,1000,1000,1000,557.377049180328,927.272727272727,443.786982248521,1000,1000,283.889719626168,361.659813084112,342.048598130841,344.682242990654,337.835514018692,161.803738317757,351.958878504673,348.495327102804,333.05046728972,334.061682242991,1081.63265306122,1000,1000,1000,1000,557.377049180328,927.272727272727,443.786982248521,1000,1000,1081.63265306122,1000,1000,1000,1000,557.377049180328,927.272727272727,443.786982248521,1000,1000,1081.63265306122,1000,1000,1000,1000,557.377049180328,927.272727272727,443.786982248521,1000,1000,1081.63265306122,1000,1000,1000,1000,557.377049180328,927.272727272727,443.786982248521,1000,1000,26.3490561689272,12.850576842395,37.9018833936607,-85.5508892077294,535
"174",1,70,10,116,20,408,1081.63265306122,1000,1000,1000,1000,606.55737704918,927.272727272727,461.538461538462,1000,1000,287.657943925234,363.067289719626,340.469158878505,348.269158878505,333.672897196262,156.719626168224,346.598130841121,354.706542056075,330.100934579439,334.360747663551,1081.63265306122,1000,1000,1000,1000,606.55737704918,927.272727272727,461.538461538462,1000,1000,1081.63265306122,1000,1000,1000,1000,606.55737704918,927.272727272727,461.538461538462,1000,1000,1081.63265306122,1000,1000,1000,1000,606.55737704918,927.272727272727,461.538461538462,1000,1000,1081.63265306122,1000,1000,1000,1000,606.55737704918,927.272727272727,461.538461538462,1000,1000,28.3919219654133,14.3519209439452,40.151971578823,-84.2258212990134,535
"175",4,77,6,103,16,414,1081.63265306122,1000,1000,1000,1000,540.983606557377,927.272727272727,491.12426035503,1000,1000,287.971962616822,362.358878504673,340.72523364486,340.095327102804,334.588785046729,158.542056074766,346.224299065421,351.684112149533,335.110280373832,334.573831775701,1081.63265306122,1000,1000,1000,1000,540.983606557377,927.272727272727,491.12426035503,1000,1000,1081.63265306122,1000,1000,1000,1000,540.983606557377,927.272727272727,491.12426035503,1000,1000,1081.63265306122,1000,1000,1000,1000,540.983606557377,927.272727272727,491.12426035503,1000,1000,1081.63265306122,1000,1000,1000,1000,540.983606557377,927.272727272727,491.12426035503,1000,1000,26.7118166411254,11.851198465902,38.335207418271,-85.9964014707241,535
